DMD-011
X:83928296-83928901 (+)
peptide_metabolic_process(5)	0
regulation_of_nervous_system_development(5)	0.19298245614
regulation_of_transporter_activity(4)	0.200495936079
cellular_response_to_growth_factor_stimulus(6)	0.19298245614
glial_cell_differentiation(5)	0.343081717747
cytosolic_calcium_ion_homeostasis(10)	0
actin_binding(5)	0.200495936079
maintenance_of_location(3)	0
monovalent_inorganic_cation_transport(6)	0.200495936079
cell_matrix_adhesion(5)	0.0908558160106
regulation_of_release_of_sequestered_calcium_ion_into_cytosol(5)	0.343081717747
chemical_homeostasis(5)	0
cation_homeostasis(7)	0
synaptic_transmission(5)	0.19298245614
transmission_of_nerve_impulse(5)	0.0680985633899
muscle_fiber_development(7)	0
cellular_homeostasis(4)	0
striated_muscle_cell_development(6)	0.0201680672269
regulation_of_action_potential(5)	0.0680985633899
multicellular_organismal_signaling(4)	0.0680985633899
regulation_of_homeostatic_process(3)	0.107918289267
structural_molecule_activity(2)	0.0739495798319
response_to_growth_factor_stimulus(5)	0.19298245614
sarcoplasmic_reticulum_calcium_ion_transport(5)	0.106364097363
muscle_cell_development(5)	0
neuron_projection_development(5)	0.19298245614
regulation_of_neurogenesis(6)	0.19298245614
sodium_ion_transmembrane_transport(6)	0.200495936079
contractile_fiber_part(3)	0.200495936079
peptide_biosynthetic_process(6)	0.0769230769231
negative_regulation_of_cellular_protein_metabolic_process(5)	0.018487394958
cytosolic_calcium_ion_transport(9)	0
muscle_system_process(5)	0
vinculin_binding(5)	0.332976573714
muscle_structure_development(4)	0.107918289267
regulation_of_sodium_ion_transmembrane_transporter_activity(7)	0.200495936079
multicellular_organismal_movement(4)&musculoskeletal_movement(5)	0.107918289267
regulation_of_membrane_potential(4)	0.0680985633899
sarcomere(4)	0.200495936079
regulation_of_cardiac_muscle_cell_action_potential(6)	0.332976573714
organonitrogen_compound_biosynthetic_process(5)	0.19298245614
release_of_sequestered_calcium_ion_into_cytosol_by_sarcoplasmic_reticulum(5)	0.106364097363
heart_process(6)&heart_contraction(7)	0
sarcolemma(4)	0.018487394958
circulatory_system_process(5)	0.0344827586207
negative_regulation_of_sequestering_of_calcium_ion(3)&release_of_sequestered_calcium_ion_into_cytosol(4)&regulation_of_sequestering_of_calcium_ion(4)	0
sequestering_of_calcium_ion(5)	0
blood_circulation(6)	0.0344827586207
skeletal_muscle_tissue_development(7)	0.0201680672269
gliogenesis(6)	0.343081717747
regulation_of_cardiac_muscle_contraction(6)	0.0344827586207
negative_regulation_of_phosphorylation(7)	0.018487394958
cellular_protein_complex_assembly(6)	0.19298245614
negative_regulation_of_phosphorus_metabolic_process(5)&negative_regulation_of_phosphate_metabolic_process(6)	0.018487394958
regulation_of_cell_substrate_adhesion(5)	0.0908558160106
membrane_raft(3)	0.343081717747
muscle_organ_development(5)	0.107918289267
regulation_of_calcium_ion_transport_into_cytosol(5)	0.343081717747
skeletal_muscle_contraction(6)	0.106364097363
regulation_of_muscle_contraction(6)	0.0344827586207
myosin_binding(5)	0.200495936079
glial_cell_development(5)	0.343081717747
cellular_divalent_inorganic_cation_homeostasis(8)	0
receptor_metabolic_process(5)	0.343081717747
muscle_tissue_development(5)	0.107918289267
regulation_of_ion_homeostasis(4)	0
organelle_localization(4)	0
positive_regulation_of_cell_matrix_adhesion(6)	0.0908558160106
sodium_ion_transport(7)	0.200495936079
positive_regulation_of_cellular_component_organization(3)	0.343081717747
calcium_ion_transport_into_cytosol(6)	0
regulation_of_neuron_differentiation(6)	0.0218487394958
striated_muscle_tissue_development(6)	0.107918289267
cellular_cation_homeostasis(7)	0
cell_projection_part(3)	0
sequestering_of_metal_ion(4)	0
positive_regulation_of_ion_transmembrane_transporter_activity(5)	0
cell_substrate_adhesion(4)	0.0908558160106
muscle_contraction(6)	0
negative_regulation_of_protein_phosphorylation(7)	0.018487394958
nitric_oxide_synthase_binding(5)	0.314489178756
muscle_cell_differentiation(5)	0
peripheral_nervous_system_development(5)	0.0739495798319
regulation_of_heart_contraction(5)	0.343081717747
synapse(2)	0.0317002881844
divalent_inorganic_cation_homeostasis(8)	0
regulation_of_cellular_response_to_growth_factor_stimulus(4)	0.19298245614
contractile_fiber(5)	0.200495936079
positive_regulation_of_neuron_differentiation(5)	0.343081717747
striated_muscle_cell_differentiation(6)	0.0201680672269
regulation_of_ryanodine_sensitive_calcium_release_channel_activity(8)	0.332976573714
regulation_of_release_of_sequestered_calcium_ion_into_cytosol_by_sarcoplasmic_reticulum(6)	0.106364097363
cellular_calcium_ion_homeostasis(9)	0
elevation_of_cytosolic_calcium_ion_concentration(11)	0
calcium_ion_binding(6)	0.018487394958
structural_constituent_of_muscle(3)	0.332976573714
regulation_of_system_process(4)	0.159216865694
regulation_of_sodium_ion_transmembrane_transport(6)	0.200495936079
regulation_of_cell_development(5)	0.19298245614
regulation_of_transmembrane_transporter_activity(5)	0.200495936079
myofibril(6)	0.200495936079
regulation_of_heart_rate(4)	0.343081717747
neuron_projection_terminus(4)	0.0344827586207
Z_disc(4)	0.200495936079
peptidyl_cysteine_modification(8)	0.159216865694
regulation_of_neuron_projection_development(5)	0.200495936079
negative_regulation_of_peptidyl_serine_phosphorylation(8)	0.0382360484589
striated_muscle_contraction(7)	0
negative_regulation_of_protein_modification_process(6)	0.018487394958
positive_regulation_of_cell_substrate_adhesion(5)	0.0908558160106
muscle_cell_cellular_homeostasis(5)	0.894971866448
cellular_ion_homeostasis(6)	0
regulation_of_ion_transmembrane_transporter_activity(6)	0.200495936079
cellular_amide_metabolic_process(5)	0
filopodium(4)	0.018487394958
costamere(4)	0.200495936079
I_band(4)	0.200495936079
positive_regulation_of_cell_differentiation(4)	0.107918289267
positive_regulation_of_transporter_activity(4)	0
regulation_of_sodium_ion_transport(7)	0.200495936079
cell_substrate_junction(3)	0.018487394958
cellular_chemical_homeostasis(5)	0
regulation_of_cell_adhesion(4)	0.343081717747
metal_ion_homeostasis(8)	0
dystrophin_associated_glycoprotein_complex(4)	0.0605042016807
calcium_ion_homeostasis(9)	0
skeletal_muscle_organ_development(6)	0.0201680672269
