TRA2B-001:003
16:22254408-22254570 (-)
positive_regulation_of_mRNA_processing(6)	0
head_development(4)	2.47140542358e-17
regulation_of_mRNA_metabolic_process(6)	2.75931736879e-154
central_nervous_system_development(5)	2.47140542358e-17
mRNA_processing(7)	2.88226422871e-48
pattern_specification_process(4)	4.36764740317e-15
RNA_splicing(7)	2.88226422871e-48
forebrain_regionalization(5)	0
cerebral_cortex_development(4)	6.7793608056e-55
regulation_of_mRNA_processing(6)	2.75931736879e-154
pallium_development(4)	2.47140542358e-17
RNA_splicing_via_transesterification_reactions(8)&mRNA_splicing_via_spliceosome(8)&RNA_splicing_via_transesterification_reactions_with_bulged_adenosine_as_nucleophile(9)	2.88226422871e-48
mRNA_binding(7)	6.35079945976e-108
RNA_processing(6)	2.88226422871e-48
brain_development(4)	2.47140542358e-17
regulation_of_mRNA_splicing_via_spliceosome(7)	2.75931736879e-154
forebrain_development(4)	2.47140542358e-17
regionalization(5)	4.36764740313e-15
telencephalon_development(4)	2.47140542358e-17
mRNA_metabolic_process(6)	2.88226422871e-48
telencephalon_regionalization(5)	0
regulation_of_alternative_mRNA_splicing_via_spliceosome(8)	2.75931736879e-154
regulation_of_RNA_splicing(6)	2.75931736879e-154
positive_regulation_of_mRNA_metabolic_process(6)	0
positive_regulation_of_RNA_splicing(6)	0
alternative_mRNA_splicing_via_spliceosome(9)	2.75931736879e-154
