TRA2B-001:008
16:22247190-22247263 (-)
RNA_processing(6)	9.18811474089e-11
regulation_of_mRNA_metabolic_process(6)	0
regulation_of_alternative_mRNA_splicing_via_spliceosome(8)	0
brain_development(4)	1.77398201706e-42
regulation_of_mRNA_splicing_via_spliceosome(7)	0
forebrain_development(4)	1.31573724085e-81
head_development(4)	1.77398201706e-42
regionalization(5)	9.73645520825e-80
telencephalon_development(4)	5.05436115621e-89
central_nervous_system_development(5)	1.15375866309e-12
mRNA_processing(7)	9.18811474089e-11
mRNA_metabolic_process(6)	9.1881147409e-11
RNA_splicing(7)	9.18811444426e-11
cerebral_cortex_development(4)	0
regulation_of_RNA_splicing(6)	0
regulation_of_mRNA_processing(6)	0
pattern_specification_process(4)	9.73645520825e-80
pallium_development(4)	0
alternative_mRNA_splicing_via_spliceosome(9)	0
RNA_splicing_via_transesterification_reactions(8)&mRNA_splicing_via_spliceosome(8)&RNA_splicing_via_transesterification_reactions_with_bulged_adenosine_as_nucleophile(9)	9.18811444426e-11
mRNA_binding(7)	2.96583096135e-18
